location,year,sex,age_start,age_end,bbbm_test_count,bbbm_positive_test_count,treatment_initiation_count
Brazil,2063,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2063,Male,75.0,80.0,1024948.5933053159,102494.85933053159,71746.40153137212
Brazil,2064,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2064,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2064,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2064,Female,75.0,80.0,1107745.6401362722,110774.56401362721,77542.19480953904
Brazil,2064,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2064,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2064,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2064,Male,75.0,80.0,992437.4823842726,99243.74823842727,69470.62376689908
Brazil,2065,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2065,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2065,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2065,Female,75.0,80.0,1101912.399240998,110191.23992409982,77133.86794686987
Brazil,2065,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2065,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2065,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2065,Male,75.0,80.0,988071.8308294269,98807.1830829427,69165.02815805988
Brazil,2066,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2066,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2066,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2066,Female,75.0,80.0,1098467.3490638204,109846.73490638204,76892.71443446743
Brazil,2066,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2066,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2066,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2066,Male,75.0,80.0,985218.9718238467,98521.89718238468,68965.32802766927
Brazil,2067,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2067,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2067,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2067,Female,75.0,80.0,1093484.2546758638,109348.42546758638,76543.89782731046
Brazil,2067,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2067,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2067,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2067,Male,75.0,80.0,981124.1579479378,98112.41579479378,68678.69105635564
Brazil,2068,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2068,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2068,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2068,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2068,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2068,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2068,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2068,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2069,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2069,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2069,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2069,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2069,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2069,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2069,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2069,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2070,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2070,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2070,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2070,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2070,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2070,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2070,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2070,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2071,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2071,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2071,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2071,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2071,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2071,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2071,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2071,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2072,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2072,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2072,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2072,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2072,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2072,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2072,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2072,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2073,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2073,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2073,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2073,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2073,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2073,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2073,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2073,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2074,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2074,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2074,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2074,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2074,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2074,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2074,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2074,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2075,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2075,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2075,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2075,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2075,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2075,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2075,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2075,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2076,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2076,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2076,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2076,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2076,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2076,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2076,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2076,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2077,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2077,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2077,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2077,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2077,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2077,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2077,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2077,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2078,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2078,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2078,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2078,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2078,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2078,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2078,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2078,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2079,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2079,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2079,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2079,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2079,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2079,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2079,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2079,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2080,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2080,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2080,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2080,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2080,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2080,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2080,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2080,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2081,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2081,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2081,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2081,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2081,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2081,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2081,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2081,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2082,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2082,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2082,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2082,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2082,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2082,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2082,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2082,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2083,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2083,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2083,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2083,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2083,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2083,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2083,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2083,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2084,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2084,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2084,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2084,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2084,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2084,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2084,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2084,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2085,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2085,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2085,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2085,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2085,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2085,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2085,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2085,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2086,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2086,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2086,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2086,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2086,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2086,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2086,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2086,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2087,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2087,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2087,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2087,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2087,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2087,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2087,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2087,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2088,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2088,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2088,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2088,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2088,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2088,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2088,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2088,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2089,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2089,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2089,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2089,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2089,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2089,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2089,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2089,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2090,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2090,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2090,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2090,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2090,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2090,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2090,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2090,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2091,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2091,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2091,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2091,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2091,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2091,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2091,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2091,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2092,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2092,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2092,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
Brazil,2092,Female,75.0,80.0,1088529.4167989856,108852.94167989856,76197.059175929
Brazil,2092,Male,60.0,65.0,1655029.1168190408,165502.91168190408,115852.03817733284
Brazil,2092,Male,65.0,70.0,1340573.584623423,134057.3584623423,93840.15092363961
Brazil,2092,Male,70.0,75.0,571507.6860763014,57150.76860763014,40005.5380253411
Brazil,2092,Male,75.0,80.0,977278.1431904753,97727.81431904752,68409.47002333327
Brazil,2093,Female,60.0,65.0,1843434.125555023,184343.41255550232,129040.3887888516
Brazil,2093,Female,65.0,70.0,1493181.6416995684,149318.16416995684,104522.71491896978
Brazil,2093,Female,70.0,75.0,636566.9104087634,63656.69104087635,44559.68372861344
